"ID","Location","Season","Field","Plot","Field_sampling_date","Species","Planting_Date","Termination_Date","Fresh_Total_BM_kG_ha","Dry_Total_BM_kG_ha","Plant_water_content","Avg_pct_gc","Latitude","Longitude","Source_FQ","Carbohydrate_Perc_Norm","Cellulose_Perc_Norm","Lignin_Perc_Norm","NIRCP","NIRADF","NIRNDF","NIRNFC","Percent_N_NIRS"
"E0251","EMIT","2023-2024","232C","51","2024-02-16","Wheat","2023-10-18",NA,NA,NA,53.88888889,44.3525,39.02842457,-76.8897579,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.17111737,37.26712328,3.561759347,20.32,21.43,39.04,33.49,3.2512
"E0252","EMIT","2023-2024","232C","52","2024-02-16","Wheat","2023-10-18",NA,NA,NA,47.72234273,31.51625,39.02859581,-76.88876247,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",61.58459059,35.35548563,3.059923784,20.5,20.03,37.02,36.04,3.28
"E0253","EMIT","2023-2024","232C","53","2024-02-16","Wheat","2023-10-18",NA,NA,NA,66.24505929,41.0425,39.028612,-76.88691635,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.73630146,36.08007769,3.183620846,15.7,21.53,37.6,39.53,2.512
"E0254","EMIT","2023-2024","232C","54","2024-02-16","Wheat","2023-10-18",NA,NA,NA,53.26460481,47.24888889,39.02849715,-76.88594162,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",63.31172688,33.72690718,2.96136594,17.77,20.48,35.25,40.22,2.8432
"E0255","EMIT","2023-2024","232C","55","2024-02-16","Wheat","2023-10-18",NA,NA,NA,66.18834081,40.43777778,39.02826952,-76.88801126,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",64.27014649,32.67226854,3.057584972,17.44,19.67,34.45,41.71,2.7904
"E0256","EMIT","2023-2024","271","56","2024-02-16","CerealRye","2023-09-30",NA,NA,NA,70.34640274,48.84,39.02062265,-76.8739601,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",63.14785743,34.23623609,2.615906479,13.85,21.17,35.77,44.52,2.216
"E0257","EMIT","2023-2024","271","57","2024-02-16","CerealRye","2023-09-30",NA,NA,NA,66.4049355,24.75142857,39.02005432,-76.8739404,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.08352392,34.64242032,3.27405576,12.87,22.52,36.75,44.36,2.0592
"E0258","EMIT","2023-2024","271","58","2024-02-16","CerealRye","2023-09-30",NA,NA,NA,63.99041342,20.36111111,39.02002291,-76.87340476,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",53.94322598,42.03870232,4.018071702,9.49,27.45,44.25,39.27,1.5184
"E0259","EMIT","2023-2024","271","59","2024-02-16","CerealRye","2023-09-30",NA,NA,NA,65.89285714,30.13,39.02059865,-76.87336549,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",66.6728689,29.70846263,3.618668469,12.27,21.53,32.71,50.63,1.9632
"E0265","EMIT","2023-2024","272","65","2024-02-16","Triticale","2023-09-30","2024-04-22",NA,NA,60.7907743,24.27142857,39.0206246,-76.86903338,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",55.50208176,40.65881728,3.839100959,10.69,26.17,43.23,40.28,1.7104
"E0266","EMIT","2023-2024","272","66","2024-02-16","Triticale","2023-09-30","2024-04-22",NA,NA,70.69317023,35.89,39.02008164,-76.86905187,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",55.82734701,41.22363032,2.949022666,12.35,25.12,42.48,38.31,1.976
"E0267","EMIT","2023-2024","272","67","2024-02-16","Triticale","2023-09-30","2024-04-22",NA,NA,65.09533898,35.44285714,39.01845228,-76.86905133,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",53.84553868,43.02629045,3.128170871,13.28,25.52,44.28,35.55,2.1248
"E0268","EMIT","2023-2024","272","68","2024-02-16","Triticale","2023-09-30","2024-04-22",NA,NA,66.32039366,27.99428571,39.01791627,-76.86905336,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",56.59688828,40.14391648,3.259195239,11.83,24.3,42.34,40.35,1.8928
"E0269","EMIT","2023-2024","272","69","2024-02-16","Triticale","2023-09-30","2024-04-22",NA,NA,66.03375527,31.55714286,39.01737492,-76.86906842,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",55.54554816,41.06543869,3.389013147,9.97,26.12,43.43,41.36,1.5952
"21907B-Radish","Eastern Shore","2023-2024","21907","B","2024-02-16","Radish","2023-08-29","2024-04-01",NA,1284,87.43,38.49,38.86826365,-75.88539249,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",56.07870242,37.51639508,6.404902494,19.68,29.73,40.1,30.8,3.1488
"21907B-Cereal","Eastern Shore","2023-2024","21907","B","2024-02-16","CerealRye","2023-08-29","2024-04-01",NA,1284,87.43,38.49,38.86826365,-75.88539249,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",53.97537594,42.52253317,3.502090889,11.43,27.22,42.84,36.16,1.8288
"E3333B","Eastern Shore","2023-2024","3333","B","2024-02-16","CerealRye","2023-09-09","2024-04-24",NA,248,67.28,50.83,38.75688921,-75.92328875,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",61.9350056,35.14464882,2.920345581,14.92,20.6,35.82,39.95,2.3872
"E3333W","Eastern Shore","2023-2024","3333","W","2024-02-16","CerealRye","2023-09-09","2024-04-24",NA,656,69.14,53.59,38.75632582,-75.92253664,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",64.04594909,33.49855105,2.45549986,15.85,19.02,33.63,40.54,2.536
"E3878W-Legume","Eastern Shore","2023-2024","3878","W","2024-02-16","Legume","2023-09-30","2024-04-24",NA,122,65.54,34.58,38.75843258,-75.9203914,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",70.63995517,22.22653698,7.133507853,12.36,22.42,28.86,55.61,1.9776
"E3878W-Cereal","Eastern Shore","2023-2024","3878","W","2024-02-16","CerealRye","2023-09-30","2024-04-24",NA,122,65.54,34.58,38.75843258,-75.9203914,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",57.70356461,39.17912724,3.117308153,11.67,23.54,40.5,40.95,1.8672
"E11258W-Radish","Eastern Shore","2023-2024","11258","W","2024-02-16","Radish","2023-08-29","2024-04-10",NA,756,79.79,57.47,38.82225786,-75.94365532,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.07280513,34.35032652,5.57686835,23.97,25.88,35.76,28.32,3.8352
"E11258W-Cereal","Eastern Shore","2023-2024","11258","W","2024-02-16","CerealRye","2023-08-29","2024-04-10",NA,756,79.79,57.47,38.82225786,-75.94365532,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",50.27191006,47.80246027,1.925629675,13.72,25.37,47.92,31.79,2.1952
"E9139B","Eastern Shore","2023-2024","9139","B","2024-02-16","Wheat","2023-11-01","2024-04-01",NA,430,59.43,41.98,38.92957834,-75.91912252,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",38.17297072,55.09064572,6.736383567,7.5,38.33,48.7,20.29,1.2
"E11258B-Radish","Eastern Shore","2023-2024","11258","B","2024-02-16","Radish","2023-08-29","2024-04-10",NA,802,77.64,51.55,38.82277858,-75.94442896,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",61.59821105,32.02656912,6.375219831,21.07,27.55,34.75,33.57,3.3712
"E11258B-Cereal","Eastern Shore","2023-2024","11258","B","2024-02-16","CerealRye","2023-08-29","2024-04-10",NA,802,77.64,51.55,38.82277858,-75.94442896,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",49.91667704,47.68965319,2.393669771,12.7,26.42,48.2,32.74,2.032
"3878B-Legume","Eastern Shore","2023-2024","3878","B","2024-02-16","Legume","2023-09-30","2024-04-24",NA,112,54.1,17.61,38.75912169,-75.92117206,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.31009029,36.95902401,3.730885701,14.06,23.31,39.05,40.18,2.2496
"EA1B","Eastern Shore","2023-2024","A127905","B","2024-02-16","Barley","2023-10-14","2024-04-10",NA,308,72.4,44.03,38.86955407,-75.95649049,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",49.4020343,48.11151392,2.48645178,15.26,25.82,48.15,29.05,2.4416
"EA1W-Barley","Eastern Shore","2023-2024","A127905","W","2024-02-16","Barley","2023-10-14","2024-04-10",NA,224,74.37,42.03,38.87010849,-75.95584016,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",49.30172161,48.44111609,2.257162295,14.18,25.95,47.84,29.41,2.2688
"E13785W","Eastern Shore","2023-2024","13785","W","2024-02-16","Barley","2023-09-27","2024-04-15",NA,370.95,72.86,56.86,38.85386667,-75.94269138,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",50.20359245,47.38975228,2.406655272,19.47,24.04,47.47,25.47,3.1152
"E13785B","Eastern Shore","2023-2024","13785","B","2024-02-16","Barley","2023-09-27","2024-04-15",NA,334.21,70.2,62.47,38.85475162,-75.94330709,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",51.88448308,45.38515719,2.730359732,17.33,25.18,46.26,29.93,2.7728
"E9139W","Eastern Shore","2023-2024","9139","W","2024-02-16","Wheat","2023-11-01","2024-04-01",NA,240,70.15,29.79,38.93009116,-75.91929787,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",51.1448485,42.9989031,5.856248392,10.45,29.71,45.23,35.98,1.672
"E16730W","Eastern Shore","2023-2024","16730","W","2024-02-16","CerealRye","2023-11-09","2024-06-06",NA,164.48,71.6,23.3,38.90307587,-75.9758775,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",58.14208979,38.87750201,2.980408201,25.91,19.54,38.38,23.93,4.1456
"E16730B","Eastern Shore","2023-2024","16730","B","2024-02-16","CerealRye","2023-11-09","2024-06-06",NA,52.49,61.04,11.12,38.90322891,-75.97434071,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",55.38317415,41.46199844,3.154827402,23.74,21.69,40.75,23.75,3.7984
"E6416W-Radish","Eastern Shore","2023-2024","6416","W","2024-02-16","Radish","2023-09-21","2024-03-20",NA,352,76.72,41.85,38.87223892,-75.95682774,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.97119843,30.70596121,6.322840358,24.32,24.75,33.18,30.8,3.8912
"E6416W-Cereal","Eastern Shore","2023-2024","6416","W","2024-02-16","CerealRye","2023-09-21","2024-03-20",NA,352,76.72,41.85,38.87223892,-75.95682774,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.44430853,37.70892641,2.846765069,11.78,23.3,38.38,41.71,1.8848
"E21907W-Radish","Eastern Shore","2023-2024","21907","W","2024-02-16","Radish","2023-08-29","2024-04-01",NA,1144,81.69,37.41,38.86887853,-75.88493858,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.08544326,34.3261536,5.588403134,19.74,28.79,36.1,32.74,3.1584
"E21907W-Cereal","Eastern Shore","2023-2024","21907","W","2024-02-16","CerealRye","2023-08-29","2024-04-01",NA,1144,81.69,37.41,38.86887853,-75.88493858,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.56489731,37.93364686,2.50145583,14.46,21.5,38.44,39.2,2.3136
"E6416B-Radish","Eastern Shore","2023-2024","6416","B","2024-02-16","Radish","2023-09-21","2024-03-20",NA,608,73.61,48.1,38.87260896,-75.95581194,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.91696192,33.70210274,6.38093534,22.68,26.39,35.82,29.52,3.6288
"E6416B-Cereal","Eastern Shore","2023-2024","6416","B","2024-02-16","CerealRye","2023-09-21","2024-03-20",NA,608,73.61,48.1,38.87260896,-75.95581194,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",52.69742388,44.18491986,3.117656256,11.31,27.39,44.35,35.53,1.8096
"E0401","BARC","2023-2024","ND5","01","2024-04-24","CerealRye","2023-10-10","2024-10-03",11440.07,2558.18,77.64,37.5,39.02823927,-76.9374577,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",38.12194037,58.78768405,3.09037558,12.05,30.73,61.5,23.26,1.928
"E0402","BARC","2023-2024","ND5","02","2024-04-24","CerealRye","2023-10-10","2024-10-03",10530.18,2472.44,76.52,32.95,39.02822298,-76.9370893,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",35.87332355,61.00664636,3.120030086,12.56,31.87,63.66,20.4,2.0096
"E0403","BARC","2023-2024","ND5","03","2024-04-24","CerealRye","2023-10-10","2024-10-03",11361.33,2540.68,77.64,37.43,39.02822655,-76.9367581,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",34.78491765,61.40196803,3.813114318,12.5,34.7,64.22,19.15,2
"E0404","BARC","2023-2024","ND5","04","2024-04-24","CerealRye","2023-10-10","2024-10-03",5240.59,1396.33,73.36,45.88,39.0282476,-76.93636857,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",41.46085227,55.51822598,3.02092175,14.96,29.58,57.47,23.12,2.3936
"E0405","BARC","2023-2024","ND5","05","2024-04-24","CerealRye","2023-10-10","2024-10-03",5720.03,1693.79,70.39,44.76,39.02799644,-76.9363679,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",35.41882531,61.36560196,3.215572726,12,32.13,64.55,20.74,1.92
"E0406","BARC","2023-2024","NC2B","06","2024-04-23","Barley","2023-10-09","2024-05-25",6390.2,1905.51,70.18,38.16,39.03362336,-76.93829465,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",36.36568902,60.78455604,2.849754943,13,31.23,63.49,21.11,2.08
"E0407","BARC","2023-2024","NC2B","07","2024-04-23","Barley","2023-10-09","2024-05-25",3728.78,1511.81,59.46,31.96,39.03362071,-76.93790209,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",41.59741857,55.62282598,2.779755458,13.6,29.2,57.98,25.18,2.176
"E0408","BARC","2023-2024","NC2B","08","2024-04-23","Barley","2023-10-09","2024-05-25",4530.18,1823.27,59.75,31.29,39.03337509,-76.93789971,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",39.94541311,57.32463099,2.729955906,14.19,29.22,59.92,23.58,2.2704
"E0409","BARC","2023-2024","NC2B","09","2024-04-23","Barley","2023-10-09","2024-05-25",4311.46,1028.87,76.14,31.22,39.03307417,-76.93826664,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",43.92808779,53.58491798,2.486994235,16.02,27.61,55.19,24.88,2.5632
"E0410","BARC","2023-2024","NC2B","10","2024-04-23","Barley","2023-10-09","2024-05-25",2512.69,929.13,63.02,29.39,39.03374082,-76.93909436,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",39.59083357,57.83137215,2.577794273,13.6,30.14,59.29,22.68,2.176
"E0411-Rye","BARC","2023-2024","SH46","11","2024-04-23","CerealRye","2023-10-06","2024-04-25",10208.22,1977.25,80.63,66.2,39.01894536,-76.94204321,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",38.81527834,58.55026265,2.63445901,9.99,31.23,61.24,26.44,1.5984
"E0411-Pea","BARC","2023-2024","SH46","11","2024-04-23","WinterPea","2023-10-06","2024-04-25",10208.22,1977.25,80.63,66.2,39.01894536,-76.94204321,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",56.35947503,36.41093134,7.229593636,19.82,33.34,40.44,30.66,3.1712
"E0411-Vetch","BARC","2023-2024","SH46","11","2024-04-23","HairyVetch","2023-10-06","2024-04-25",10208.22,1977.25,80.63,66.2,39.01894536,-76.94204321,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",65.39789605,28.15687092,6.445233026,26.82,29.03,32.44,32.73,4.2912
"E0412-Rye","BARC","2023-2024","SH46","12","2024-04-23","CerealRye","2023-10-06","2024-04-25",11874.02,2255.47,81.01,87.58,39.01894987,-76.94236394,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",38.86977789,58.09492239,3.035299716,9.44,32.35,60.56,26.77,1.5104
"E0412-Pea","BARC","2023-2024","SH46","12","2024-04-23","WinterPea","2023-10-06","2024-04-25",11874.02,2255.47,81.01,87.58,39.01894987,-76.94236394,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.91389564,30.230684,6.855420356,20.22,30.2,35.02,37.22,3.2352
"E0412-Vetch","BARC","2023-2024","SH46","12","2024-04-23","HairyVetch","2023-10-06","2024-04-25",11874.02,2255.47,81.01,87.58,39.01894987,-76.94236394,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",54.03815835,37.10557817,8.856263482,21.6,36.79,42.86,27.17,3.456
"E0413-Rye","BARC","2023-2024","SH46","13","2024-04-23","CerealRye","2023-10-06","2024-04-25",6575.68,1396.33,78.77,53.81,39.01924781,-76.94234462,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",43.21807568,54.22247828,2.559446034,10.38,28.68,56.68,30.22,1.6608
"E0413-Pea","BARC","2023-2024","SH46","13","2024-04-23","WinterPea","2023-10-06","2024-04-25",6575.68,1396.33,78.77,53.81,39.01924781,-76.94234462,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",61.53464409,31.81166477,6.653691141,19.48,29.32,36.66,37.44,3.1168
"E0413-Vetch","BARC","2023-2024","SH46","13","2024-04-23","HairyVetch","2023-10-06","2024-04-25",6575.68,1396.33,78.77,53.81,39.01924781,-76.94234462,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",64.10237572,28.77064818,7.126976098,24.33,29.99,33.75,34.29,3.8928
"E0414-Rye","BARC","2023-2024","SH46","14","2024-04-23","CerealRye","2023-10-06","2024-04-25",13650.04,2687.66,80.31,85.39,39.01923995,-76.94274696,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",35.17847142,61.56475577,3.256772813,9.25,33.7,65.02,23.6,1.48
"E0414-Pea","BARC","2023-2024","SH46","14","2024-04-23","WinterPea","2023-10-06","2024-04-25",13650.04,2687.66,80.31,85.39,39.01923995,-76.94274696,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",55.2260359,37.45038393,7.323580167,17.33,35.01,42.21,32.82,2.7728
"E0414-Vetch","BARC","2023-2024","SH46","14","2024-04-23","HairyVetch","2023-10-06","2024-04-25",13650.04,2687.66,80.31,85.39,39.01923995,-76.94274696,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.52816343,30.66869182,6.80314475,20.93,32.16,34.77,34.91,3.3488
"E0415-Rye","BARC","2023-2024","SH46","15","2024-04-23","CerealRye","2023-10-06","2024-04-25",2103.24,1697.29,19.3,66.72,39.01948374,-76.94302176,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",37.4850185,59.85692467,2.658056825,9.39,30.85,63.41,26.35,1.5024
"E0415-Pea","BARC","2023-2024","SH46","15","2024-04-23","WinterPea","2023-10-06","2024-04-25",2103.24,1697.29,19.3,66.72,39.01948374,-76.94302176,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.51504405,30.5161388,6.968817154,19.41,29.24,35.66,38.05,3.1056
"E0417-Rye","BARC","2023-2024","SH89","17","2024-04-23","CerealRye","2023-10-07","2024-05-30",8699.91,1751.53,79.87,71.91,39.01737122,-76.94092507,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",34.86749138,62.35968815,2.772820478,10.77,33.44,64.31,21.2,1.7232
"E0417-Vetch","BARC","2023-2024","SH89","17","2024-04-23","HairyVetch","2023-10-07","2024-05-30",8699.91,1751.53,79.87,71.91,39.01737122,-76.94092507,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",61.34842661,30.28965362,8.36191977,23.88,32.42,35.63,30.08,3.8208
"E0417-Pea","BARC","2023-2024","SH89","17","2024-04-23","WinterPea","2023-10-07","2024-05-30",8699.91,1751.53,79.87,71.91,39.01737122,-76.94092507,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",64.10602451,29.49008942,6.403886071,19.3,27.62,34.16,39.54,3.088
"E0417-Cannola","BARC","2023-2024","SH89","17","2024-04-23","Canola","2023-10-07","2024-05-30",8699.91,1751.53,79.87,71.91,39.01737122,-76.94092507,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",47.3689111,44.0329704,8.598118497,7.58,40.48,50.8,36.33,1.2128
"E0418-Rye","BARC","2023-2024","SH89","18","2024-04-23","CerealRye","2023-10-07","2024-05-30",11821.52,2295.71,80.58,90.23,39.01763816,-76.94093472,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",37.18790022,60.14387434,2.66822544,10.19,31.54,62.17,24.09,1.6304
"E0418-Vetch","BARC","2023-2024","SH89","18","2024-04-23","HairyVetch","2023-10-07","2024-05-30",11821.52,2295.71,80.58,90.23,39.01763816,-76.94093472,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.55167025,30.87864333,8.569686427,22.63,33.4,36.8,31.73,3.6208
"E0418-Pea","BARC","2023-2024","SH89","18","2024-04-23","WinterPea","2023-10-07","2024-05-30",11821.52,2295.71,80.58,90.23,39.01763816,-76.94093472,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.45115063,32.21261558,7.336233783,19.15,30.9,36.69,35.1,3.064
"E0419-Rye","BARC","2023-2024","SH89","19","2024-04-23","CerealRye","2023-10-07","2024-05-30",10787.4,2096.24,80.57,73.38,39.01733264,-76.94129921,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",36.66355974,60.74392132,2.592518933,10.31,31.98,62.65,23.53,1.6496
"E0419-Vetch","BARC","2023-2024","SH89","19","2024-04-23","HairyVetch","2023-10-07","2024-05-30",10787.4,2096.24,80.57,73.38,39.01733264,-76.94129921,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",60.33786339,31.29781935,8.364317257,21.33,32.98,36.52,31.93,3.4128
"E0419-Pea","BARC","2023-2024","SH89","19","2024-04-23","WinterPea","2023-10-07","2024-05-30",10787.4,2096.24,80.57,73.38,39.01733264,-76.94129921,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",62.99235515,30.2118403,6.795804544,21.07,29.8,35.08,36.59,3.3712
"E0419-Cannola","BARC","2023-2024","SH89","19","2024-04-23","Canola","2023-10-07","2024-05-30",10787.4,2096.24,80.57,73.38,39.01733264,-76.94129921,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",46.86889494,46.38315313,6.747951925,9.68,36.14,52.53,35.16,1.5488
"E0420-Rye","BARC","2023-2024","SH89","20","2024-04-23","CerealRye","2023-10-07","2024-05-30",15394.58,3013.12,80.43,90.93,39.01766318,-76.94129389,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",35.75406096,61.13098316,3.114955886,11.27,33.18,63,21.16,1.8032
"E0420-Vetch","BARC","2023-2024","SH89","20","2024-04-23","HairyVetch","2023-10-07","2024-05-30",15394.58,3013.12,80.43,90.93,39.01766318,-76.94129389,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",54.75519589,36.44039505,8.804409066,20.44,36.78,42.56,29.37,3.2704
"E0420-Pea","BARC","2023-2024","SH89","20","2024-04-23","WinterPea","2023-10-07","2024-05-30",15394.58,3013.12,80.43,90.93,39.01766318,-76.94129389,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",58.83391853,33.61435549,7.551725985,19.84,33.15,38.52,33.37,3.1744
"E0420-Cannola","BARC","2023-2024","SH89","20","2024-04-23","Canola","2023-10-07","2024-05-30",15394.58,3013.12,80.43,90.93,39.01766318,-76.94129389,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",39.58474953,51.61021323,8.805037235,7.43,42.25,59.41,30.76,1.1888
"E0421","BARC","2023-2024","SE18A","21","2024-04-23","CerealRye","2023-10-10",NA,7350.83,1420.82,80.67,42.4,39.01887696,-76.94648882,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",40.04141273,57.05175742,2.906829851,16.5,29.55,58.42,19.79,2.64
"E0422","BARC","2023-2024","SE18A","22","2024-04-23","CerealRye","2023-10-10",NA,8906.39,1777.78,80.04,36.91,39.01919156,-76.94652443,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",38.64788845,58.41298983,2.939121725,13.84,29.94,60.36,21.66,2.2144
"E0423","BARC","2023-2024","SE18A","23","2024-04-23","CerealRye","2023-10-10",NA,4796.15,1004.37,79.06,24.11,39.01942185,-76.94655452,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",42.66431611,54.35140617,2.984277719,16.87,28.72,55.07,21.28,2.6992
"E0424","BARC","2023-2024","SE18A","24","2024-04-23","CerealRye","2023-10-10",NA,5018.37,932.63,81.42,25.82,39.01917364,-76.94692675,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",39.87666403,56.99807043,3.125265532,17.83,29.17,58.01,18.02,2.8528
"E0425","BARC","2023-2024","SE18A","25","2024-04-23","CerealRye","2023-10-10",NA,5968.5,1161.85,80.53,31.27,39.01886621,-76.94690148,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",41.39694162,55.6945935,2.908464886,16.44,28.44,57.19,21.35,2.6304
"E0426-CC","BARC","2023-2024","SD5","26","2024-04-23","CrimsonClover","2023-10-08","2024-04-25",3401.57,846.89,75.1,37.04,39.01384506,-76.94472733,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",61.38556847,29.72505392,8.889377603,18.9,32.42,36.29,36.88,3.024
"E0427-Rye","BARC","2023-2024","SD5","27","2024-04-23","CerealRye","2023-10-08","2024-04-25",5077.87,1140.86,77.53,53.31,39.01351311,-76.94499104,"Final Report_FY2425_6425-6752_USDA ARS SASL - Jordan Nicolette.xlsx",59.77742232,33.14728796,7.075289721,18.98,33.52,38.07,35.35,3.0368
