"","Year","State","Site","Species","Cultivar","GS.Zadoks","Sampling.date","Block","YIELD.Mg.ha","CP","ADF","aNDF","NDFD48","RFQ.x","Account.","Sample.","Date_Processed","Sampled_By","Sampled_For","Description1","Product_Type","Test_Mode","Moisture","Dry_Matter","pH","AD.ICP","ND.ICP_w.oNa2SO3","ND.ICP_w.Na2SO3","SP.CP","aNDFom","Lignin","uNDFom48","uNDFom240","NDFD240","WSC.Sugar.","ESC.Sugar.","Starch","EE.Fat.","TFA.Fat.","Ash","Ca","P","Mg","K","S","Adj_CP","NFC","TDN_ADF","NEL3x_ADF","NEG_ADF","NEM_ADF","TDN_OARDC","NEL3x_OARDC","NEG_OARDC","NEM_OARDC","TDN_Milk2013","NEL3x_Milk2013","NEM_Milk2013","NEG_Milk2013","Milk.Ton_Milk2013","RFV","RFQ.y"
"372",2015,"NY","Musgrave","Triticale","TriMark099",65,"6/3/15","Blk3",9.818363798,8.92,42.73,66.97,53.45,104.9371107,7592,116060046790,"6/23/2016","Cornell University","MUSGRAVE 1083","T4 Date8 Blk3",7,"N9",8.42,91.58,5.49,0.54,1.43,1.6,34.53,64.77,6.34,30.15,20.52,68.32,10.9,4.92,1.34,2,1.07,8.57,0.3,0.31,0.16,2.65,0.13,8.92,17.27,62.96,64.66,24.44,49.66,53.97,54.65,24.9,50.15,47.83,59.4,40.86,16.23,2570,77.16,75.02
"373",2015,"NY","Musgrave","Triticale","TriMark099",65,"6/3/15","Blk4",6.770695363,7.77,41.28,65.43,54.83,112.4906391,7592,116060046791,"6/23/2016","Cornell University","MUSGRAVE 1084","T4 Date8 Blk4",7,"N9",8.58,91.42,5.46,0.46,1.24,1.54,27.28,63.91,6.23,28.87,20.57,67.81,13.63,5.3,3.2,2.2,1.28,7.71,0.24,0.27,0.16,2.28,0.11,7.77,19.87,63.41,65.16,24.66,49.9,55.55,56.41,26.58,51.97,50.12,61.67,43.83,19.02,2730,80.49,82.45
"374",2015,"MD","Beltsville","Barley","Verdant",31,"4/17/15","Blk1",0.208495547,14.67,25.65,37.71,64.42,197.7629057,7592,116060046049,"6/16/2016","Cornell University","BARC 201","B1 Date 1 Blk1",7,"N9",9.71,90.29,6.53,0.86,2.35,2.1,35.24,36.65,3.9,13.04,10.14,72.33,15.99,9.18,6.71,3.11,1.84,7.12,0.54,0.35,0.24,2.71,0.19,14.67,40.82,68.24,70.54,38.07,64.57,68.31,70.62,45.78,73.19,68.64,78.16,73.62,46.17,3876,169.9,201.75
"375",2015,"MD","Beltsville","Barley","Verdant",31,"4/17/15","Blk2",0.224297527,17.01,24.22,38.21,66.24,190.3528663,7592,116060046050,"6/16/2016","Cornell University","BARC 202","B1 Date1 Blk2",7,"N9",9.46,90.54,6.68,0.9,2.72,2.76,32.63,37.14,3.39,12.54,10.05,72.94,13.29,9.25,7.62,3.24,1.94,8.43,0.56,0.38,0.26,3.04,0.22,17.01,37.24,68.68,71.03,38.61,65.17,67.97,70.24,46.31,73.78,67.94,76.73,73.67,46.21,3798,170.46,200.72
"376",2015,"MD","Beltsville","Barley","Verdant",30,"4/17/15","Blk3",0.305974638,15.7,26.26,39.46,71.19,199.906151,7592,116060046051,"6/16/2016","Cornell University","BARC 203","B1 Date1 Blk3",7,"N9",9.62,90.38,6.65,0.9,2.51,2.54,33.76,38.35,3.6,11.05,8.22,78.57,13.61,9.1,6.85,3.22,1.74,8.19,0.52,0.39,0.23,3.16,0.2,15.7,37.56,68.05,70.33,37.67,64.13,67.2,69.38,44.82,72.1,68.8,76.75,74.27,46.74,3836,161.28,207.07
"377",2015,"MD","Beltsville","Barley","Verdant",30,"4/17/15","Blk4",0.130190196,21.08,22.68,38.38,73.46,199.1416237,7592,116060046052,"6/16/2016","Cornell University","BARC 204","B1 Date1 Blk4",7,"N9",9.35,90.65,6.87,0.82,3.37,3.44,34.54,37.3,2.75,9.9,7.72,79.3,11.01,9.84,7.01,3.46,2.13,8.56,0.54,0.44,0.25,3.53,0.26,21.08,33.37,69.16,71.56,39.86,66.56,69.43,71.87,49.72,77.64,70.05,77.68,78.25,50.25,3913,172.83,219.44
"378",2015,"MD","Beltsville","Barley","Valor",30,"4/17/15","Blk2",0.033365326,13.94,30.7,49.4,66.89,181.4230788,7592,116060046081,"6/16/2016","Cornell University","BARC 233","B2 Date1 Blk2",7,"N9",9.63,90.37,6.28,0.71,2.23,2.32,31.92,47.99,4.55,15.89,12.08,74.83,13.35,7.15,6.69,2.26,1.4,7.3,0.43,0.36,0.22,2.74,0.16,13.94,30.69,66.68,68.8,33.09,59.07,63.46,65.22,39.52,66.18,63.77,72.36,66.55,39.85,3521,122.4,154.18
"379",2015,"MD","Beltsville","Barley","Valor",31,"4/17/15","Blk3",0.100498578,18.6,24.95,40.65,67.19,190.3967768,7592,116060046082,"6/16/2016","Cornell University","BARC 234","B2 Date1 Blk3",7,"N9",9.45,90.55,6.83,0.86,2.98,2.98,34.41,39.5,3.31,12.96,9.97,74.76,12.54,9.33,6.23,2.97,1.78,7.91,0.52,0.42,0.24,3.23,0.23,18.6,34.19,68.46,70.78,38.12,64.62,67.87,70.13,46.83,74.36,67.51,76.17,73.74,46.27,3769,158.84,191.07
"380",2015,"MD","Beltsville","Barley","Valor",31,"4/17/15","Blk4",0.158623694,16.53,24.73,38.46,64.58,193.4051464,7592,116060046083,"6/16/2016","Cornell University","BARC 235","B2 Date1 Blk4",7,"N9",9.47,90.53,6.7,0.81,2.64,2.43,35.63,37.38,3.48,13.24,10.8,71.11,13.95,9.23,7.33,3.01,1.79,7.46,0.5,0.4,0.23,3.18,0.21,16.53,38.27,68.52,70.85,38.36,64.89,68.53,70.86,46.82,74.35,68.01,77.33,73.55,46.11,3823,168.43,197.24
"381",2015,"MD","Beltsville","Barley","P919",31,"4/17/15","Blk1",0.150622055,16.56,25.95,41.72,71.93,202.6980691,7592,116060046114,"6/16/2016","Cornell University","BARC 267","B3 Date1 Blk1",7,"N9",9.29,90.71,6.63,0.75,2.65,2.55,36.05,40.54,3.33,11.38,8.21,79.75,14.24,8.66,5.18,3.18,1.82,7.4,0.47,0.41,0.22,3.23,0.21,16.56,35.23,68.14,70.43,37.04,63.42,68.05,70.33,46.27,73.74,68.97,76.97,74.87,47.28,3856,153.33,200.12
"382",2015,"MD","Beltsville","Barley","P919",31,"4/17/15","Blk3",0.675710767,13.71,25.44,40.55,71.68,198.2476621,7592,116060046113,"6/16/2016","Cornell University","BARC 266","B3 Date1 Blk3",7,"N9",8.8,91.2,6.57,0.65,2.19,2.03,36.47,39.41,3.09,11.16,8.77,77.75,16.92,8.3,5.21,3.08,1.79,8.38,0.42,0.39,0.2,3.52,0.19,13.71,37.74,68.3,70.61,36.58,62.92,67.68,69.92,44.72,71.99,68.28,76.06,72.73,45.37,3795,158.51,202.18
"383",2015,"MD","Beltsville","Barley","P919",30,"4/17/15","Blk4",0.1460425,23.6,21.81,38.4,71.46,191.3296218,7592,116060046115,"6/16/2016","Cornell University","BARC 268","B3 Date1 Blk4",7,"N9",9.36,90.64,7.02,0.8,3.78,3.87,35.51,37.32,2.63,10.65,7.74,79.26,10.15,7.6,5.76,3.14,2.01,8.86,0.58,0.47,0.27,3.64,0.28,23.6,31.08,69.43,71.86,40.65,67.43,69.38,71.81,50.65,78.7,69.1,76.87,78.01,50.05,3846,174.48,212.47
"384",2015,"MD","Beltsville","Barley","Thoroughbred",31,"4/17/15","Blk1",0.222133561,14.09,26.64,39.72,70.05,208.8246831,7592,116060046147,"6/17/2016","Cornell University","BARC 299","B4 Date1 Blk1",7,"N9",9.59,90.41,6.57,0.74,2.25,2.1,34.42,38.6,3.84,11.56,8.54,77.88,15.29,9.03,7.55,3.24,1.76,6.58,0.43,0.39,0.2,3.03,0.18,14.09,40.07,67.93,70.2,37.06,63.45,68.37,70.68,45.68,73.07,69.87,78.57,75.04,47.43,3945,159.54,207.06
"385",2015,"MD","Beltsville","Barley","Thoroughbred",30,"4/17/15","Blk2",0.25152323,16.65,25.46,39.41,69.61,203.4573902,7592,116060046148,"6/17/2016","Cornell University","BARC 300","B4 Date1 Blk2",7,"N9",9.6,90.4,6.73,0.75,2.66,2.69,34.35,38.3,3.49,11.64,8,79.11,13.36,9.3,7.59,3.19,1.77,7.1,0.47,0.42,0.22,3.24,0.2,16.65,37.87,68.29,70.6,38.01,64.5,68.72,71.07,47.12,74.69,69.48,78.07,75.6,47.92,3910,162.77,206.16
"386",2015,"MD","Beltsville","Barley","Thoroughbred",31,"4/17/15","Blk3",0.486439285,13.95,27.06,41.93,73.89,201.1069009,7592,116060046144,"6/17/2016","Cornell University","BARC 297","B4 Date1 Blk3",7,"N9",9.19,90.81,6.42,0.79,2.23,2.25,34.27,40.75,3.54,10.64,7.9,80.61,14.77,8.73,6.87,3.25,1.77,8.43,0.44,0.38,0.2,3.34,0.19,13.95,36.35,67.8,70.05,36.1,62.39,66.4,68.49,43.18,70.26,68.44,75.74,73.04,45.65,3791,150.36,201.71
"387",2015,"MD","Beltsville","Barley","Thoroughbred",31,"4/17/15","Blk4",0.181622117,22.24,23.21,39.9,71.22,190.0441787,7592,116060046146,"6/17/2016","Cornell University","BARC 298","B4 Date1 Blk4",7,"N9",9.46,90.54,6.97,0.81,3.56,3.62,35.57,38.78,2.82,11.16,8.36,78.44,10.65,9.68,5.32,3.24,1.97,8.92,0.56,0.46,0.26,3.63,0.27,22.24,30.71,68.99,71.38,39.61,66.27,68.43,70.75,48.98,76.81,68.3,76.01,76.37,48.6,3789,165.25,203.66
"388",2015,"MD","Beltsville","Cereal.rye","Huron",31,"4/17/15","Blk2",0.278396661,17.22,26.1,48.12,75.08,206.3390493,7592,116060046179,"6/17/2016","Cornell University","BARC 332","R1 Date1 Blk2",7,"N9",9.11,90.89,6.4,0.59,2.76,2.78,35.83,46.75,3.3,11.65,9.44,79.81,12.8,7.13,6.19,3.58,2.07,6.58,0.34,0.39,0.22,3.08,0.21,17.22,29.16,68.1,70.38,34.67,60.81,67.7,69.94,46.21,73.66,68.78,76.22,74.9,47.3,3830,132.36,184.29
"389",2015,"MD","Beltsville","Cereal.rye","Huron",32,"4/17/15","Blk3",0.367169566,17.3,27.69,50.43,76.44,204.7479042,7592,116060046178,"6/17/2016","Cornell University","BARC 331","R1 Date1 Blk3",7,"N9",9,91,6.34,0.57,2.77,2.77,37.75,48.99,3.28,11.54,9.24,81.14,11.78,6.74,4.76,3.74,2.05,6.76,0.32,0.4,0.21,3.1,0.22,17.3,26.67,67.6,69.83,33.77,59.82,66.92,69.07,45.31,72.65,68.24,75.16,74.2,46.68,3771,124.22,179.21
"390",2015,"MD","Beltsville","Cereal.rye","Huron",30,"4/17/15","Blk4",0.438228149,17.74,26.46,48.83,76.26,208.5094124,7592,116060046177,"6/17/2016","Cornell University","BARC 330","R1 Date1 Blk4",7,"N9",9.05,90.95,6.48,0.61,2.84,2.83,35.46,47.44,3.13,11.26,8.91,81.22,11.8,6.92,5.44,3.62,2.09,6.48,0.32,0.4,0.21,3.24,0.22,17.74,28.08,67.99,70.26,34.56,60.69,67.92,70.18,46.68,74.2,69.06,76.24,75.51,47.84,3839,130.23,185.5
"391",2015,"MD","Beltsville","Cereal.rye","Spooner",32,"4/17/15","Blk1",1.131300964,14.06,28,49.87,73.21,195.3505319,7592,116060046208,"6/17/2016","Cornell University","BARC 363","R2 Date1 Blk1",7,"N9",8.33,91.67,6.21,0.62,2.25,2.17,37.7,48.45,3.52,12.98,10.01,79.34,14.3,5.6,4.36,3.29,1.95,7.52,0.32,0.35,0.21,3.01,0.2,14.06,29.19,67.51,69.73,32.94,58.91,65.51,67.5,42.22,69.18,66.31,73.68,70.17,43.09,3653,125.34,170.28
"392",2015,"MD","Beltsville","Cereal.rye","Spooner",32,"4/17/15","Blk2",0.389362792,13.94,26.99,48.32,73.97,204.3599342,7592,116060046209,"6/17/2016","Cornell University","BARC 364","R2 Date1 Blk2",7,"N9",8.25,91.75,6.18,0.61,2.23,2.15,35.8,46.94,3.33,12.22,9.32,80.14,15.21,8.2,5.33,3.29,1.98,6.74,0.3,0.35,0.19,2.88,0.19,13.94,31.55,67.83,70.08,33.52,59.54,67.06,69.23,44.09,71.28,67.97,75.55,72.4,45.09,3779,130.48,179.89
"393",2015,"MD","Beltsville","Cereal.rye","Spooner",32,"4/17/15","Blk3",0.836196478,15.06,27.84,49.89,74.13,196.7332293,7592,116060046207,"6/17/2016","Cornell University","BARC 362","R2 Date1 Blk3",7,"N9",8.47,91.53,6.42,0.69,2.41,2.24,37.05,48.47,3.51,12.54,9.08,81.27,13.29,7.51,4,3.25,1.97,7.57,0.36,0.35,0.22,2.91,0.22,15.06,28.17,67.56,69.78,33.26,59.26,65.46,67.44,42.53,69.53,66.59,73.74,70.99,43.83,3663,125.56,172.92
"394",2015,"MD","Beltsville","Cereal.rye","Spooner",31,"4/17/15","Blk4",0.525390661,14.33,28.5,49.47,71.87,186.2986722,7592,116060046206,"6/17/2016","Cornell University","BARC 361","R2 Date1 Blk4",7,"N9",8.03,91.97,6.43,0.8,2.29,2.18,36.01,48.06,3.54,13.52,10.34,78.49,13.56,7.72,3.6,3.14,1.86,8.51,0.38,0.35,0.22,2.87,0.21,14.33,28.42,67.36,69.56,33.18,59.18,64.31,66.16,40.74,67.54,64.87,72.17,68.29,41.41,3546,125.64,165.29
"395",2015,"MD","Beltsville","Cereal.rye","Aroostook",33,"4/17/15","Blk1",1.274323978,12.34,30.71,53,70.47,186.101227,7592,116060046238,"6/17/2016","Cornell University","BARC 394","R3 Date1 Blk1",7,"N9",8.46,91.54,5.94,0.34,1.97,1.94,34.68,51.48,3.91,15.2,10.48,79.64,16.19,9.67,3.94,3.12,1.95,7,0.25,0.36,0.17,3.12,0.16,12.34,28.17,66.68,68.8,31.12,56.92,64.73,66.63,40.66,67.45,64.54,72.56,66.97,40.23,3561,113.84,153.75
"396",2015,"MD","Beltsville","Cereal.rye","Aroostook",33,"4/17/15","Blk2",1.993213403,12.7,32.08,54.48,70.2,185.6838472,7592,116060046239,"6/17/2016","Cornell University","BARC 395","R3 Date1 Blk2",7,"N9",9.02,90.98,5.8,0.31,2.03,1.91,36.3,52.92,4.27,15.77,11.51,78.25,14.85,7.36,4.16,3.12,1.88,6.56,0.26,0.36,0.17,3.06,0.16,12.7,26.85,66.25,68.32,30.65,56.4,64.1,65.93,40.03,66.74,64.15,72.29,66.58,39.88,3541,108.99,149.24
"397",2015,"MD","Beltsville","Cereal.rye","Aroostook",33,"4/17/15","Blk3",1.617287326,12.23,32.88,56.4,69.48,177.3712979,7592,116060046240,"6/17/2016","Cornell University","BARC 396","R3 Date1 Blk3",7,"N9",8.61,91.39,5.9,0.34,1.96,1.95,34.67,54.78,4.24,16.72,11.15,79.65,12.79,4.98,3.29,2.91,1.76,7.07,0.25,0.37,0.17,3.27,0.16,12.23,25.11,66,68.05,29.74,55.41,62.94,64.64,38.35,64.88,62.47,70.49,64,37.56,3420,104.5,140.95
"398",2015,"MD","Beltsville","Cereal.rye","Aroostook",32,"4/17/15","Blk4",0.739975506,14.36,28.17,50.05,74.99,200.7826475,7592,116060046237,"6/17/2016","Cornell University","BARC 393","R3 Date1 Blk4",7,"N9",8.73,91.27,6.14,0.44,2.3,2.28,35.1,48.62,3.63,12.16,9.4,80.67,12.62,6.29,4.66,3.28,2.11,7.3,0.3,0.38,0.2,3.18,0.19,14.36,28.89,67.46,69.67,32.97,58.94,65.93,67.97,42.95,70.01,67.34,74.46,71.73,44.49,3716,124.58,175.54
"399",2015,"MD","Beltsville","Cereal.rye","LakeviewVNS",33,"4/17/15","Blk1",1.161042907,15.19,28.32,52.08,78.73,209.3491727,7592,116060046269,"6/22/2016","Cornell University","BARC 425","R4 Date1 Blk1",7,"N9",8.59,91.41,6.17,0.45,2.43,2.23,39.63,50.59,3.23,10.76,8.21,83.77,13.64,7.76,3.92,3.33,1.89,6.99,0.28,0.4,0.19,3.34,0.2,15.19,26.57,67.41,69.62,32.44,58.36,66.1,68.16,43.48,70.6,68.05,74.2,73.03,45.65,3724,119.17,179.46
"400",2015,"MD","Beltsville","Cereal.rye","LakeviewVNS",30,"4/17/15","Blk2",0.628757751,14.46,27.91,50.5,75.66,208.2804385,7592,116060046271,"6/22/2016","Cornell University","BARC 427","R4 Date1 Blk2",7,"N9",8.68,91.32,6.13,0.46,2.31,2.17,37.07,49.06,3.21,11.94,9.54,80.55,14.96,8.56,4.88,3.39,1.98,6.36,0.27,0.38,0.18,3.13,0.18,14.46,29.31,67.54,69.76,32.82,58.78,67.24,69.43,44.59,71.84,68.15,75.35,72.87,45.51,3778,123.91,177.82
"401",2015,"MD","Beltsville","Cereal.rye","LakeviewVNS",33,"4/17/15","Blk3",1.365059549,16.24,27.43,51.31,78.57,208.0405652,7592,116060046272,"6/22/2016","Cornell University","BARC 428","R4 Date1 Blk3",7,"N9",8.36,91.64,6.29,0.49,2.6,2.53,38.36,49.84,2.96,10.68,7.71,84.53,13.18,6.32,3.56,3.4,1.92,7.09,0.29,0.41,0.19,3.42,0.21,16.24,26.44,67.68,69.92,33.08,59.07,66.78,68.91,44.74,72.01,68.23,74.46,73.74,46.27,3740,122.5,181.31
"402",2015,"MD","Beltsville","Cereal.rye","LakeviewVNS",31,"4/17/15","Blk4",0.335163008,17.26,26.93,49.55,74.12,202.6212969,7592,116060046270,"6/22/2016","Cornell University","BARC 426","R4 Date1 Blk4",7,"N9",9.07,90.93,6.44,0.57,2.76,2.68,36.15,48.14,3.1,12.46,9.98,79.27,12.67,7.08,4.79,3.54,2.03,6.45,0.33,0.4,0.21,3.15,0.21,17.26,27.8,67.84,70.1,34.12,60.21,67.73,69.97,46.27,73.74,67.94,75.5,73.78,46.31,3777,127.42,176.47
"403",2015,"MD","Beltsville","Triticale","TriCal815",31,"4/17/15","Blk1",0.779027532,13.23,27.58,44.81,74.18,206.7830764,7592,116060046300,"6/22/2016","Cornell University","BARC 457","T1 Date1 Blk1",7,"N9",9.07,90.93,6.05,0.58,2.12,1.97,39.3,43.54,3.56,11.24,8.14,81.3,16.1,9.18,5.47,3.33,1.89,7.05,0.38,0.36,0.21,3.04,0.17,13.23,35.26,67.64,69.87,34.69,60.84,67.2,69.38,43.97,71.15,68.89,76.49,73.36,45.94,3841,140.07,193.27
"404",2015,"MD","Beltsville","Triticale","TriCal815",32,"4/17/15","Blk2",0.684618253,15.19,26.76,44.74,75.78,209.8346973,7592,116060046301,"6/22/2016","Cornell University","BARC 458","T1 Date1 Blk2",7,"N9",8.95,91.05,6.31,0.63,2.43,2.45,37.33,43.47,3.52,10.53,7.21,83.41,14.86,7.46,5.32,3.36,1.9,7.18,0.38,0.39,0.23,3.23,0.2,15.19,33.71,67.89,70.15,35.37,61.59,67.29,69.48,44.86,72.15,69.42,76.67,74.91,47.31,3864,141.38,197.85
"405",2015,"MD","Beltsville","Triticale","TriCal815",31,"4/17/15","Blk3",0.410046275,16.02,26.14,43.12,74.87,204.5897535,7592,116060046302,"6/22/2016","Cornell University","BARC 459","T1 Date1 Blk3",7,"N9",8.87,91.13,6.43,0.71,2.56,2.65,35.71,41.9,3.38,10.53,7.54,82,12.02,7.79,5.39,3.36,1.93,7.82,0.42,0.4,0.23,3.38,0.21,16.02,33.98,68.09,70.37,36.29,62.59,67.36,69.56,45.25,72.58,69.15,76.47,74.89,47.29,3845,147.71,200.54
"406",2015,"MD","Beltsville","Triticale","TriCal815",31,"4/17/15","Blk4",0.363344883,14.78,26.16,42.02,71.42,202.1691233,7592,116060046303,"6/22/2016","Cornell University","BARC 460","T1 Date1 Blk4",7,"N9",8.9,91.1,6.37,0.77,2.36,2.4,33.9,40.83,3.62,11.67,9.24,77.37,15.27,7.94,6.39,3.27,1.97,7.49,0.44,0.36,0.23,3.03,0.19,14.78,36.33,68.08,70.36,36.34,62.65,67.49,69.7,44.88,72.17,68.82,76.96,73.92,46.44,3852,151.91,197.35
"407",2015,"MD","Beltsville","Triticale","TriCal718",31,"4/17/15","Blk1",0.74475636,15.48,28.76,48.88,73.99,194.6683731,7592,116060046332,"6/22/2016","Cornell University","BARC 489","T2 Date1 Blk1",7,"N9",8.51,91.49,6.29,0.6,2.48,2.5,36.82,47.49,3.41,12.35,7.21,84.82,12.43,7.79,4.15,3.26,1.91,7.84,0.35,0.41,0.21,3.41,0.2,15.48,28.78,67.28,69.47,33.81,59.86,65.75,67.77,43.1,70.18,66.66,73.79,71.25,44.07,3666,126.3,175
"408",2015,"MD","Beltsville","Triticale","TriCal718",30,"4/17/15","Blk2",0.424237862,17.15,27.27,46.36,77.09,208.1267364,7592,116060046333,"6/22/2016","Cornell University","BARC 490","T2 Date1 Blk2",7,"N9",8.77,91.23,6.42,0.63,2.74,2.81,36.68,45.04,3.32,10.32,7.65,83.02,12.32,7.47,4.4,3.34,1.94,7.25,0.39,0.41,0.23,3.33,0.22,17.15,30.43,67.74,69.98,35.35,61.57,67.29,69.48,45.66,73.05,69.3,76.17,75.58,47.9,3840,135.84,194.63
"409",2015,"MD","Beltsville","Triticale","TriCal718",31,"4/17/15","Blk3",0.515778629,16.23,27.31,46.67,76.51,203.3685482,7592,116060046334,"6/22/2016","Cornell University","BARC 491","T2 Date1 Blk3",7,"N9",8.6,91.4,6.33,0.6,2.6,2.68,36.91,45.34,3.24,10.65,7.32,83.86,13.08,7.6,4.71,3.4,1.97,7.8,0.36,0.4,0.21,3.31,0.21,16.23,30.34,67.73,69.97,34.93,61.09,66.82,68.96,44.73,72,68.49,75.28,74.09,46.58,3779,134.74,190.74
"410",2015,"MD","Beltsville","Triticale","TriCal718",30,"4/17/15","Blk4",0.18650362,21.62,23.16,40.78,71.99,199.0603621,7592,116060046335,"6/22/2016","Cornell University","BARC 492","T2 Date2 Blk4",7,"N9",8.87,91.13,6.81,0.74,3.46,3.67,34.55,39.63,2.77,11.1,7.36,81.43,10.49,9.22,5.66,3.48,2.22,7.62,0.45,0.46,0.25,3.57,0.26,21.62,31.58,69,71.39,39.04,65.65,69.93,72.42,50.57,78.61,69.81,77.91,78.16,50.17,3917,161.49,205.3
"411",2015,"MD","Beltsville","Triticale","NE426GT",32,"4/17/15","Blk1",0.731520944,13.49,27.17,46.53,76.44,204.4230587,7592,116060046366,"6/22/2016","Cornell University","BARC 524","T3 Date1 Blk1",7,"N9",9.08,90.92,6.23,0.54,2.16,2.18,33.21,45.21,3.4,10.65,8.06,82.17,15.61,7.16,5.34,3.11,1.89,7.89,0.37,0.37,0.23,3.13,0.18,13.49,32.7,67.76,70.01,34.1,60.18,66.28,68.36,42.96,70.02,68.29,75.06,72.64,45.3,3764,135.46,190.33
"412",2015,"MD","Beltsville","Triticale","NE426GT",32,"4/17/15","Blk2",0.437624252,14.52,27.49,48.02,78.44,213.0170551,7592,116060046363,"6/22/2016","Cornell University","BARC 521","T3 Date1 Blk2",7,"N9",8.94,91.06,6.1,0.48,2.32,2.21,39.33,46.65,3.25,10.06,7.32,84.31,14.64,8.73,4.97,3.2,1.88,7.13,0.34,0.38,0.22,3.12,0.19,14.52,31.03,67.67,69.9,33.82,59.88,66.96,69.11,44.25,71.46,69.17,75.66,74.29,46.76,3817,130.79,192.41
"413",2015,"MD","Beltsville","Triticale","NE426GT",32,"4/17/15","Blk3",0.495497744,14.5,27.55,48.23,79.26,212.5443292,7592,116060046364,"6/22/2016","Cornell University","BARC 522","T3 Date1 Blk3",7,"N9",9.04,90.96,6.14,0.5,2.32,2.25,39.45,46.86,3.23,9.72,7.32,84.38,14.63,8.75,4.78,3.24,1.84,7.46,0.34,0.38,0.21,3.11,0.19,14.5,30.59,67.65,69.88,33.73,59.78,66.55,68.66,43.73,70.88,69.04,75.22,74.1,46.59,3794,130.17,192.94
"414",2015,"MD","Beltsville","Triticale","NE426GT",31,"4/17/15","Blk4",0.544564401,16.96,25.83,45.7,76.71,202.6146784,7592,116060046365,"6/22/2016","Cornell University","BARC 523","T3 Date1 Blk4",7,"N9",8.56,91.44,6.47,0.62,2.71,2.81,35.67,44.4,2.88,10.34,7.07,84.08,13.15,7.96,4.6,3.18,1.92,8.18,0.38,0.4,0.23,3.41,0.22,16.96,30.35,68.18,70.47,35.56,61.79,67.3,69.49,45.6,72.98,68.48,75.15,74.37,46.84,3772,140.23,193.98
"415",2015,"MD","Beltsville","Triticale","TriMark099",31,"4/17/15","Blk1",0.504002632,16.14,25.54,43.81,74.75,210.3648572,7592,116060046398,"6/22/2016","Cornell University","BARC 556","T4 Date1 Blk1",7,"N9",9.03,90.97,6.48,0.6,2.58,2.55,34.51,42.57,3.15,10.75,8.56,79.89,14.35,7.89,5.7,3.23,1.97,6.82,0.37,0.4,0.23,3.4,0.2,16.14,34.05,68.27,70.57,36.05,62.33,68.68,71.03,46.95,74.5,69.84,77.49,75.89,48.18,3910,146.56,200.21
"416",2015,"MD","Beltsville","Triticale","TriMark099",32,"4/17/15","Blk2",0.344322117,17.12,24.81,41.56,73.31,210.3870278,7592,116060046395,"6/22/2016","Cornell University","BARC 553","T4 Date1 Blk2",7,"N9",9.23,90.77,6.42,0.68,2.74,2.74,34.99,40.39,3.32,10.78,8.48,79,13.61,8.19,6.91,3.44,2.1,6.7,0.39,0.41,0.23,3.28,0.2,17.12,35.43,68.5,70.83,37.28,63.69,69.27,71.69,48.03,75.72,70.52,78.65,77.23,49.36,3974,155.86,207.58
"417",2015,"MD","Beltsville","Triticale","TriMark099",32,"4/17/15","Blk3",0.516583826,20.21,25.38,43.79,79.18,204.2592552,7592,116060046396,"6/22/2016","Cornell University","BARC 554","T4 Date1 Blk3",7,"N9",9.15,90.85,6.47,0.69,3.23,3.1,42.55,42.55,3,8.86,6.55,84.61,10.31,7.68,4.08,3.48,1.86,8.72,0.45,0.47,0.26,3.85,0.25,20.21,28.76,68.32,70.63,37.37,63.79,67.07,69.24,46.6,74.1,69.27,75.38,76.82,48.99,3803,146.83,206.82
"418",2015,"MD","Beltsville","Triticale","TriMark099",31,"4/17/15","Blk4",0.279101208,20.71,22.84,40.26,72.78,199.5269126,7592,116060046397,"6/22/2016","Cornell University","BARC 555","T4 Date1 Blk4",7,"N9",9.08,90.92,6.67,0.73,3.31,3.33,37.52,39.13,2.91,10.65,7.32,81.29,12.04,8.59,5.3,3.28,2.05,7.98,0.5,0.44,0.28,3.49,0.25,20.71,32.46,69.1,71.5,38.96,65.56,69.17,71.58,49.31,77.18,69.59,77.39,77.47,49.57,3889,164.27,208.46
"419",2015,"MD","Beltsville","Barley","Verdant",30,"4/21/15","Blk1",0.54486635,12.75,26.99,41.69,68.06,193.3739458,7592,116060046053,"6/16/2016","Cornell University","BARC 205","B1 Date2 Blk1",7,"N9",9.17,90.83,6.4,0.67,2.04,2.07,34.2,40.51,3.24,12.94,10.26,74.67,16.54,8.6,6.29,3.45,1.83,7.65,0.38,0.38,0.19,3.4,0.17,12.75,38.33,67.83,70.08,35.81,62.06,67.85,70.11,44.53,71.78,67.55,76.21,71.31,44.11,3778,151.52,189.06
"420",2015,"MD","Beltsville","Barley","Verdant",30,"4/21/15","Blk2",0.268080082,12.78,26.15,38.79,69.63,200.7868214,7592,116060046054,"6/16/2016","Cornell University","BARC 206","B1 Date2 Blk2",7,"N9",9.58,90.42,6.42,0.75,2.04,1.99,31.22,37.7,3.78,11.45,8.12,78.46,16.16,8.6,8.64,3.26,1.87,7.6,0.47,0.35,0.22,2.9,0.17,12.78,41.04,68.08,70.36,37.01,63.4,67.8,70.05,44.45,71.68,69.27,77.79,73.69,46.22,3892,164.15,208.63
